"city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target"
"city_128",0.527,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","50-99","Pvt Ltd","1",43,"1"
"city_152",0.698,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,NA,"Funded Startup",NA,4,"0"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","5","500-999","Pvt Ltd","1",114,"0"
"city_114",0.926,NA,"Has relevent experience","no_enrollment","Graduate","Business Degree","12",NA,NA,NA,35,"0"
"city_11",0.55,"Male","Has relevent experience","Part time course","Graduate","STEM","2",NA,"Early Stage Startup","1",41,"0"
"city_37",0.794,"Male","Has relevent experience","no_enrollment","Graduate","STEM","9","50-99","Pvt Ltd","1",36,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Other","10",NA,"Pvt Ltd","1",52,"0"
"city_97",0.925,"Male","Has relevent experience","no_enrollment","Graduate","STEM","2",NA,"Pvt Ltd",NA,170,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","14","10000+","Pvt Ltd","1",204,"0"
"city_75",0.939,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,NA,NA,NA,157,"0"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,NA,"Pvt Ltd","2",7,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","17","1000-4999","Pvt Ltd","4",192,"1"
"city_114",0.926,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree","5",NA,NA,"1",39,"0"
"city_28",0.939,"Male","No relevent experience","Full time course","Graduate","STEM","9",NA,NA,"2",39,"0"
"city_21",0.624,"Male","Has relevent experience","no_enrollment","Masters","STEM","8","10000+","Pvt Ltd","1",4,"1"
"city_114",0.926,"Male","No relevent experience","Full time course","Graduate","STEM","9","10000+","Pvt Ltd",NA,74,"0"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","11","500-999","Pvt Ltd","1",51,"0"
"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","Other","6",NA,NA,"1",58,"1"
"city_173",0.878,NA,"Has relevent experience","Part time course","Masters","STEM","17","1000-4999","Pvt Ltd","1",102,"0"
"city_103",0.92,NA,"No relevent experience","Full time course","Graduate","STEM","5","100-500","Public Sector","1",81,"0"
"city_136",0.897,"Male","Has relevent experience","no_enrollment",NA,NA,"7","100-500","Pvt Ltd",NA,39,"1"
"city_101",0.558,"Male","No relevent experience","Full time course","High School",NA,"2",NA,NA,NA,100,"0"
"city_173",0.878,"Male","Has relevent experience","no_enrollment","High School",NA,"11","5000-9999","Pvt Ltd","3",178,"0"
"city_11",0.55,NA,"No relevent experience","Full time course","Graduate","STEM","1",NA,NA,"1",101,"1"
"city_136",0.897,NA,"Has relevent experience","no_enrollment","Masters","STEM","7",NA,NA,"1",65,"0"
"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","100-500","Pvt Ltd","1",44,"0"
"city_28",0.939,"Male","No relevent experience","no_enrollment","High School",NA,"3","10000+","Pvt Ltd","3",59,"0"
"city_16",0.91,NA,"No relevent experience","Full time course","Graduate","STEM","6",NA,"Pvt Ltd","1",35,"0"
"city_75",0.939,"Male","Has relevent experience","no_enrollment","Graduate","STEM","17",NA,NA,NA,46,"0"
"city_138",0.836,"Male","Has relevent experience","Full time course","High School",NA,"3","50-99","Pvt Ltd","1",10,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree",NA,NA,NA,NA,46,"1"
"city_78",0.579,NA,"No relevent experience","no_enrollment",NA,NA,"3",NA,NA,"1",21,"1"
"city_21",0.624,NA,"Has relevent experience","no_enrollment","Masters","STEM","16",NA,"Pvt Ltd","3",91,"1"
"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","STEM","8",NA,NA,"1",111,"1"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8",NA,"Funded Startup","1",104,"0"
"city_41",0.827,"Male","Has relevent experience","no_enrollment","Graduate","STEM","19","10000+","Pvt Ltd",NA,10,"0"
"city_103",0.92,"Male","No relevent experience","Full time course","High School",NA,"6",NA,"Pvt Ltd",NA,48,"0"
"city_100",0.887,"Male","Has relevent experience","no_enrollment","Graduate","Other","14","<10","Pvt Ltd","1",64,"0"
"city_159",0.843,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","<10","Pvt Ltd","1",24,"0"
"city_160",0.92,"Male","No relevent experience","Full time course","High School",NA,"4","1000-4999","Pvt Ltd","1",23,"0"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Phd","STEM","3","<10","Pvt Ltd","2",10,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Business Degree","3","1000-4999","Pvt Ltd","1",26,"0"
"city_138",0.836,"Male","Has relevent experience","Part time course","Graduate","STEM",NA,"1000-4999","Pvt Ltd","2",29,"0"
"city_21",0.624,NA,"Has relevent experience","no_enrollment","Graduate","STEM","7","100-500","Funded Startup","1",11,"1"
"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","19","100-500","Pvt Ltd",NA,50,"1"
"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,NA,NA,"1",49,"0"
"city_89",0.925,"Male","No relevent experience","Full time course","Graduate","STEM","3","100-500","NGO","2",13,"0"
"city_160",0.92,NA,"Has relevent experience","no_enrollment","Graduate","STEM",NA,"<10","Pvt Ltd","1",83,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","17","5000-9999","NGO",NA,148,"0"
"city_21",0.624,NA,"Has relevent experience","no_enrollment","Masters","STEM","5","<10",NA,"2",44,"0"
"city_114",0.926,"Male","No relevent experience","no_enrollment","High School",NA,"2",NA,"Pvt Ltd",NA,67,"0"
"city_103",0.92,"Female","Has relevent experience","no_enrollment","Graduate","STEM","11","5000-9999","Pvt Ltd","1",110,"0"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","18","100-500","Pvt Ltd",NA,41,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3",NA,NA,"1",90,"0"
"city_160",0.92,"Male","No relevent experience","Full time course","High School",NA,"3",NA,NA,"1",56,"0"
"city_99",0.915,"Female","Has relevent experience","no_enrollment","Graduate","STEM",NA,"50-99","Pvt Ltd",NA,37,"0"
"city_114",0.926,"Male","No relevent experience","Full time course","Masters","STEM","11",NA,"Public Sector","1",11,"0"
"city_72",0.795,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,"100-500","Public Sector",NA,99,"0"
"city_71",0.884,"Male","Has relevent experience","no_enrollment","Graduate","Other","5","<10","Pvt Ltd","1",28,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Other",NA,"500-999","Other",NA,28,"0"
"city_16",0.91,"Male","No relevent experience","Full time course","High School",NA,"1",NA,NA,"1",298,"0"
"city_144",0.84,NA,"No relevent experience","Full time course","Graduate","STEM","5","50-99","Pvt Ltd","1",33,"1"
"city_11",0.55,"Male","Has relevent experience","no_enrollment","Graduate","STEM","3","50-99","Pvt Ltd","2",64,"0"
"city_138",0.836,"Female","Has relevent experience","no_enrollment","Masters","STEM","6","50-99","Pvt Ltd","1",122,"0"
"city_89",0.925,NA,"No relevent experience","Full time course","High School",NA,"9",NA,"Pvt Ltd","1",24,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"5000-9999","Pvt Ltd",NA,4,"1"
"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","19","10000+","Pvt Ltd",NA,184,"0"
"city_54",0.856,NA,"Has relevent experience","no_enrollment","Graduate","STEM","5","50-99","Pvt Ltd",NA,100,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"10000+","Pvt Ltd",NA,22,"0"
"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","50-99","Pvt Ltd",NA,58,"0"
"city_160",0.92,"Male","No relevent experience","Full time course","High School",NA,"11",NA,NA,"4",8,"0"
"city_23",0.899,"Male","No relevent experience","Full time course","High School",NA,"6",NA,NA,"1",103,"0"
"city_61",0.913,NA,"Has relevent experience","no_enrollment","Graduate","No Major","16","10000+","Public Sector","1",35,"0"
"city_45",0.89,"Male","Has relevent experience","Full time course","Graduate","STEM","2","50-99","Pvt Ltd","1",86,"0"
"city_100",0.887,NA,"Has relevent experience","no_enrollment","Graduate","STEM",NA,"<10","Pvt Ltd","1",17,"0"
"city_75",0.939,"Male","Has relevent experience","no_enrollment","Graduate","STEM","14","5000-9999","Public Sector","1",44,"0"
"city_114",0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM","15","10000+","Pvt Ltd","1",23,"0"
"city_105",0.794,"Male","Has relevent experience","no_enrollment","Masters","STEM","18","50-99","Pvt Ltd",NA,21,"0"
"city_114",0.926,"Male","Has relevent experience","Full time course","Graduate","STEM","8","50-99","Funded Startup","1",316,"0"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","15",NA,"Pvt Ltd","2",94,"0"
"city_46",0.762,NA,"Has relevent experience","Full time course","High School",NA,"9",NA,NA,"1",18,"0"
"city_67",0.855,"Male","Has relevent experience","no_enrollment","Graduate","STEM","16","<10","Pvt Ltd","1",90,"0"
"city_16",0.91,"Female","Has relevent experience","no_enrollment","Masters","STEM","2","100-500","NGO","1",29,"0"
"city_104",0.924,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","500-999","Pvt Ltd",NA,17,"0"
"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,NA,NA,"2",24,"1"
"city_21",0.624,"Male","No relevent experience","no_enrollment","Graduate","Business Degree","10",NA,NA,NA,290,"1"
"city_21",0.624,"Male","Has relevent experience","Full time course","Graduate","STEM","6",NA,"Pvt Ltd",NA,39,"1"
"city_114",0.926,"Male","No relevent experience","Full time course","Graduate","STEM","5",NA,"Early Stage Startup","1",21,"0"
"city_50",0.896,"Male","Has relevent experience","no_enrollment","Masters","STEM",NA,NA,NA,NA,21,"0"
"city_114",0.926,"Male","Has relevent experience","no_enrollment","Graduate","STEM","19",NA,"Funded Startup","2",45,"0"
"city_126",0.479,NA,"No relevent experience","Full time course","High School",NA,"1",NA,NA,"1",14,"1"
"city_21",0.624,"Male","No relevent experience","no_enrollment","High School",NA,NA,NA,NA,NA,63,"1"
"city_41",0.827,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"50-99","Pvt Ltd",NA,65,"1"
"city_160",0.92,"Male","Has relevent experience","no_enrollment","Masters","STEM","11","100-500","Pvt Ltd",NA,23,"0"
"city_116",0.743,NA,"Has relevent experience","Full time course","Masters","STEM",NA,"50-99",NA,"1",19,"0"
"city_11",0.55,"Male","No relevent experience","Full time course","Graduate","STEM","5",NA,NA,"1",102,"1"
"city_21",0.624,NA,"No relevent experience","Full time course","Graduate","STEM","6","10000+","Pvt Ltd","1",21,"1"
"city_46",0.762,"Male","Has relevent experience","Full time course","High School",NA,"10","10000+","Other","1",43,"0"
"city_75",0.939,"Male","Has relevent experience","no_enrollment","Masters","STEM","14","50-99","Funded Startup","1",12,"0"
"city_160",0.92,"Male","No relevent experience","Full time course","Graduate","STEM","8",NA,NA,"1",39,"1"
"city_91",0.691,"Male","No relevent experience","Part time course","Graduate","STEM","1",NA,"Pvt Ltd",NA,25,"0"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM","16","1000-4999","Pvt Ltd","1",46,"0"
"city_104",0.924,"Male","Has relevent experience","no_enrollment","Masters","STEM","16","10000+","NGO","1",37,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"100-500","Public Sector",NA,84,"0"
"city_83",0.923,"Male","Has relevent experience","Full time course","Graduate","STEM","4","10000+","Pvt Ltd","1",28,"0"
"city_114",0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM","9","10000+","Pvt Ltd",NA,36,"0"
"city_103",0.92,"Female","Has relevent experience","no_enrollment","Graduate","Humanities",NA,"5000-9999","Pvt Ltd","2",55,"1"
"city_65",0.802,"Male","Has relevent experience","no_enrollment","Masters","STEM","11","100-500","Pvt Ltd","1",7,"0"
"city_104",0.924,"Male","No relevent experience","Full time course","Graduate","STEM","10","1000-4999","Public Sector","1",11,"0"
"city_73",0.754,"Male","Has relevent experience","no_enrollment","Masters","Humanities",NA,NA,NA,"2",26,"0"
"city_30",0.698,"Male","Has relevent experience","Part time course","Graduate","STEM","9",NA,"Funded Startup","1",44,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","No Major","13",NA,NA,"1",7,"0"
"city_105",0.794,"Male","Has relevent experience","Part time course","Graduate","STEM","5","<10","Pvt Ltd","1",41,"0"
"city_150",0.698,NA,"No relevent experience","no_enrollment","Masters","STEM","13","50-99","Public Sector",NA,18,"0"
"city_100",0.887,"Male","Has relevent experience","Part time course","Graduate","STEM","8",NA,NA,"1",146,"1"
"city_21",0.624,"Male","No relevent experience","Full time course","Graduate","STEM","2",NA,NA,NA,14,"1"
"city_114",0.926,NA,"Has relevent experience","Full time course","Graduate","STEM",NA,"50-99","Pvt Ltd",NA,116,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","High School",NA,NA,"50-99","Pvt Ltd",NA,92,"0"
"city_103",0.92,NA,"Has relevent experience","Full time course","Graduate","STEM",NA,"50-99","Funded Startup",NA,24,"0"
"city_73",0.754,NA,"Has relevent experience","no_enrollment","Graduate","STEM","7","1000-4999","Pvt Ltd","1",22,"0"
"city_16",0.91,"Male","No relevent experience","no_enrollment","Graduate","Arts","2","50-99","Pvt Ltd","2",48,"1"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,NA,NA,"2",44,"0"
"city_24",0.698,"Male","Has relevent experience","no_enrollment","Masters","STEM","9","<10","Pvt Ltd","3",87,"0"
"city_16",0.91,"Male","Has relevent experience","Full time course","Masters","STEM","7","1000-4999","NGO","3",114,"0"
"city_103",0.92,"Female","Has relevent experience","no_enrollment","Masters","STEM","17","10000+","NGO","3",304,"0"
"city_160",0.92,NA,"Has relevent experience","no_enrollment","Masters","STEM",NA,"100-500","Pvt Ltd",NA,150,"0"
"city_114",0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM","18",NA,"Early Stage Startup",NA,36,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Masters","Other",NA,"10000+","Pvt Ltd","2",96,"0"
"city_98",0.949,"Male","Has relevent experience","no_enrollment","Masters","STEM","16","500-999","Pvt Ltd","4",13,"0"
"city_159",0.843,"Male","Has relevent experience","Part time course","Graduate","STEM","18","10000+","Pvt Ltd","1",50,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM","17","10000+","Pvt Ltd",NA,94,"0"
"city_21",0.624,NA,"Has relevent experience","Full time course","Graduate","STEM","9","10000+","Pvt Ltd","1",102,"1"
"city_103",0.92,"Male","Has relevent experience","Full time course","Graduate","STEM","16","100-500","Funded Startup","1",101,"0"
"city_144",0.84,"Male","Has relevent experience","no_enrollment","Graduate","STEM","8","<10","Pvt Ltd","1",9,"0"
"city_74",0.579,NA,"No relevent experience","Full time course","Graduate","Business Degree","3",NA,NA,NA,11,"0"
"city_16",0.91,"Other","Has relevent experience","no_enrollment","Masters","STEM",NA,NA,"Pvt Ltd","1",21,"0"
"city_65",0.802,NA,"No relevent experience","no_enrollment","High School",NA,"2",NA,NA,NA,13,"0"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"50-99","Pvt Ltd","1",37,"0"
"city_160",0.92,"Male","Has relevent experience","no_enrollment","Graduate","Humanities","15",NA,"Funded Startup","4",152,"0"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"50-99","Pvt Ltd","1",27,"0"
"city_21",0.624,"Male","No relevent experience","Full time course","Graduate","STEM","4",NA,NA,"1",16,"1"
"city_16",0.91,"Male","No relevent experience","Full time course","High School",NA,"6",NA,NA,NA,96,"0"
"city_24",0.698,NA,"Has relevent experience","no_enrollment","Masters","STEM","12","50-99","Pvt Ltd","2",60,"0"
"city_12",0.64,"Male","No relevent experience","Full time course","Graduate","STEM","5",NA,NA,"1",47,"0"
"city_103",0.92,"Male","Has relevent experience","no_enrollment","Graduate","STEM",NA,"500-999","Pvt Ltd","3",100,"0"
"city_16",0.91,"Male","Has relevent experience","no_enrollment","Masters","STEM","14","<10","Funded Startup","1",42,"0"
"city_16",0.91,"Male","No relevent experience","Full time course","Masters","Humanities",NA,NA,NA,"3",94,"0"
"city_116",0.743,"Male","Has relevent experience","no_enrollment","Masters","STEM","17","10000+","Pvt Ltd","1",32,"0"
"city_21",0.624,"Male","Has relevent experience","no_enrollment","Graduate","STEM","6","50-99","Funded Startup","4",17,"1"
"city_13",0.827,"Male","Has relevent experience","no_enrollment","Masters","STEM","14",NA,"Funded Startup","1",192,"0"
"city_114",0.926,"Male","Has relevent experience","no_enrollment","Masters","STEM","15",NA,"Pvt Ltd","2",96,"0"
"city_67",0.855,"Male","Has relevent experience","no_enrollment","Graduate","STEM","11",NA,"Pvt Ltd","2",84,"1"
"city_103",0.92,NA,"Has relevent experience","no_enrollment","Masters","Humanities","4","500-999","Pvt Ltd","2",23,"0"
"city_19",0.682,"Male","Has relevent experience","no_enrollment","Graduate","Humanities",NA,NA,NA,"1",19,"0"
