"city","city_development_index","gender","relevent_experience","enrolled_university","education_level","major_discipline","experience","company_size","company_type","last_new_job","training_hours","target"
6,0.92,2,1,2,4,6,10.6536985930736,5.78904316518608,5.67833333333333,3,97,"1"
65,0.624,1.95,2,1,3,6,6,6,6,2.59583333333333,14,"1"
14,0.926,2,1,3,3,6,12,3.2538961038961,2,2,90,"0"
6,0.92,1.85,1,2.03,5,6,4,5.19857142857143,6,2.46010101010101,94,"0"
6,0.92,2,1,2,3,6,9,8,6,2,6,"0"
31,0.897,2,1,2,4,6,7,5.47613636363636,5.41666666666667,2,8,"0"
6,0.92,2,1,2,4,6,15.3016879319511,4,6,3,15,"0"
65,0.624,2,2,1,3,6,11,4.40427875243665,6,3,56,"1"
49,0.91,2,1,2,3,6,8,4,6,4,100,"0"
6,0.92,2,1,2,3,1,10,3,2,3,22,"0"
50,0.92,2,2,2,1,6,7.46813725490196,6,5,3,85,"0"
15,0.789,1,2,1,3,6,4,5.6,5.0375,2,75,"1"
65,0.624,1,2,2,3,6,4,8,6,2,43,"1"
49,0.91,2,1,2,3,6,5,3,6,2,2,"0"
65,0.624,2,1,2,3,6,7,7,6,5,43,"0"
122,0.949,2.03888888888889,1,2,3,6,11.035,1,2,3,35,"0"
14,0.926,2,1,2,3,2,5,4,6,4,29,"0"
65,0.624,1,1,2,3,6,4,2.47886904761905,1,2.2,48,"1"
103,0.579,1.945,2,3,2,5.65,4,2.9625,3.48809523809524,2.3,21,"1"
6,0.92,2,1,2,3,6,16,4.36488095238095,4.71749338624339,2,50,"1"
6,0.92,1.82617866004963,1,2,4,6,11.05983436853,7,5,3,78,"0"
14,0.926,1.95,1,2,1,5.6,4,3,6,2.275,86,"0"
7,0.924,2,2,1,2,5.07,2,3,6,2,39,"0"
22,0.738,2,2,1,3,6,5,4.81875,5.85,2.3625,9,"1"
119,0.865,2,1,2,2,5.35,17,5,6,2,104,"0"
102,0.754,2,1,2,3,6,8,4,6,4,100,"0"
47,0.766,1.8,1,2,3,6,16,3,6,2.90909090909091,97,"1"
6,0.92,2,1,2,3,6,12.5853619083919,7,6,5,68,"0"
22,0.738,2,1,2,3,6,6,4.03081349206349,6,2.5325,31,"0"
65,0.624,1.9,1,1,3,6,6.27083333333333,3,5.125,3,36,"1"
50,0.92,2.05625,1,2,3,6,15.2625,5.4,5.992,3.29166666666667,83,"1"
22,0.738,2,1,2,3,6,15,6,6,3,29,"1"
4,0.558,2,2,3,3,6,2,3.18636363636364,5.25,2,5,"0"
6,0.92,1.78809523809524,1,2,4,6,11,3,5.045,4,108,"0"
6,0.92,2,2,2,3,6,6,1,6,4,143,"0"
31,0.897,2,1,2,3,6,11,3,5,3,202,"0"
6,0.92,2,1,2,3,6,15.0503715831072,8,6,2.93751289152024,53,"0"
6,0.92,1.85,1,2,3,3,3,5,5.48333333333333,2,4,"0"
115,0.925,1.7525,2,1,4,6,16,1,6,3,83,"0"
6,0.92,2,1,2,3,6,6,8,6,3,102,"0"
65,0.624,1.81416666666667,1,3,3,6,4,8,5.55,4,210,"0"
6,0.92,2,1,2,4,6,15,3,2,2,34,"0"
14,0.926,2,1,2,3,6,11,1,6,3,76,"0"
6,0.92,2,1,2,3,6,11,4,6,2,4,"0"
6,0.92,2,2,2,2,5.65280898876405,6,5.48179487179487,5.7,2,140,"1"
5,0.804,2,2,2,3,6,12,3,6,2,136,"1"
14,0.926,2,2,1,3,6,9,5.64789682539683,5.05833333333333,2,79,"0"
49,0.91,1,1,2,3,6,4,8,3,3,8,"0"
6,0.92,2,2,2,2,4.84864232209738,5.13275401069519,5.63035714285714,5.85,2.55,105,"0"
113,0.923,1,1,2,4,6,11.85,5.3325,5.15,5,33,"0"
6,0.92,2,2,3,2,5.66987179487179,6,3.9,4.29924242424242,2,96,"0"
16,0.743,1,1,2,4,5,10,4,6,5,9,"0"
56,0.878,2,1,2,3,6,11,4,6,2.72879524141672,17,"0"
14,0.926,2,2,1,2,6,4,7,6,2,63,"1"
113,0.923,2,2,2,3,6,15,8,6,3,168,"0"
6,0.92,2,1,1,2,5.8221875,6,4.32222222222222,4.0275,2,54,"0"
95,0.802,2,1,3,3,4,10,8,6,2,13,"0"
65,0.624,2,1,2,3,6,7,8,6,3,110,"1"
49,0.91,2,1,2,4,6,10,6,6,3,71,"0"
50,0.92,2,2,2,3,4,8.7,7,6,2.80899122807018,12,"0"
32,0.836,2,1,2,5,6,13.6242857142857,1.95,2.6,2.41416666666667,43,"0"
84,0.762,2,1,1.91617647058824,3,6,8,3.78136574074074,5.35,2.75148606811146,35,"0"
5,0.804,2,1,2,4,6,11.9898357843137,6,6,2,43,"0"
6,0.92,2,1,2,3,6,9,5,5,2,30,"0"
32,0.836,1.53,1,3,4,6,6,5.88,6,2,150,"0"
6,0.92,2,2,2,3,6,10.7623521505376,4.87744779730074,6,5,124,"0"
49,0.91,2,1,2,3,6,14.0783068783069,3,6,2.93791443850267,57,"0"
14,0.926,2,1,2,3,6,11.0441388888889,4.79642857142857,5.6,4,5,"0"
6,0.92,2,1,1,3,6,8,6.36744476163517,6,3.19275862068966,50,"0"
14,0.926,1.95,2,1,2,5.3875,4,4.2,5.49375,3,122,"1"
6,0.92,2,2,3,4,6,4,4,6,2,28,"0"
122,0.949,1,1,2,4,6,11.6074355254674,3,6,3,111,"0"
6,0.92,2,1,2,3,3,17,3,6,2,66,"0"
6,0.92,2,2,3,3,6,3,8,6,2,6,"0"
5,0.804,2,2,1.32058823529412,4,6,7,4.69671717171717,5.5,2.71666666666667,174,"0"
6,0.92,2,1,2,3,6,6,3,6,2.09969862018882,106,"0"
104,0.939,1,1,2,4,6,18,5.51277777777778,6,2,14,"0"
102,0.754,2,1,3,3,6,8,4.56611111111111,6,2,28,"0"
7,0.924,2,2,2,2,5.41,7.51650793650794,1,6,2.775,35,"0"
121,0.925,2,1,2,3,6,10.2404671717172,1,4.50300546448087,4,168,"0"
31,0.897,2,1,2,4,6,5,3,5.15344919786096,2,112,"0"
49,0.91,2,1,2,3,6,13,3,6,2.88694388100068,312,"0"
31,0.897,2,2,2,4,6,13,2.4547619047619,2,3,14,"0"
7,0.924,2,1,2,4,6,11,8,6,2.88885822510823,95,"0"
92,0.913,2,1,2,4,6,14.2191666666667,4.76362012987013,5.93333333333333,2.85,50,"0"
65,0.624,2,1,1,4,6,7,3,6,3,103,"0"
3,0.887,2,2,2,2,6,7,4,6,2,4,"1"
65,0.624,3,1,3,2.35,5.94959677419355,6.13333333333333,4.63135465116279,6,2,200,"1"
3,0.887,1.9,2,3,3,6,7.055,4.45,5.3,3,12,"1"
65,0.624,2,2,1,3,6,6,6.41666666666667,5.95,2.50833333333333,56,"1"
2,0.895,2,1,2,3,6,8.71280454042082,3,6,2,53,"0"
65,0.624,1,1,1,3,6,7,3,6,4,59,"0"
6,0.92,2,1,2,3,6,17,3,3,3,14,"0"
6,0.92,1,1,2,3,6,17,6,6,3.06135732323232,142,"0"
25,0.527,2,1,2,3,6,10,3.38541666666667,5.65,2.71,17,"0"
102,0.754,2,1,2,4,6,15,8,6,3,14,"0"
6,0.92,1.91666666666667,2,2,3,1,6,4,6,2.525,80,"0"
6,0.92,3,2,2,3,6,14,8,5,2.92630952380952,13,"0"
65,0.624,2,2,1,2,6,3,4.7,5.93333333333333,2.05,3,"0"
6,0.92,2,2,1,2,5.9346875,7,3.83776683087028,4.59277777777778,2,73,"0"
6,0.92,2,1,2,4,6,11,5,6,5,48,"0"
6,0.92,2,1,2,4,6,17,8,6,2.92305562194316,50,"0"
57,0.776,2,1,2,3,3,7,3.15,6,2.73,14,"0"
49,0.91,2,1,2,3,6,13,3,6,2.47916313233757,96,"0"
105,0.698,1.75833333333333,2,1,3,6,5,6.2,6,2,156,"1"
102,0.754,2,1,2,3,6,8,4,6,2,3,"0"
6,0.92,2,1,2,3,6,3,4.67679487179487,5.13171052631579,2.2125,4,"1"
65,0.624,2,1,2,4,6,4,3,2,2,12,"1"
113,0.923,2,1,2,4,6,19,8,6,5,17,"0"
50,0.92,1.8025,1,2,4,6,9.9834477124183,1,4,2,63,"0"
99,0.698,2,1,1,3,6,3,8,6,2,22,"0"
39,0.84,1.95,1,2,3,6,15,4.66333333333333,6,4,52,"0"
6,0.92,1,2,1,3,6,3,8,5.44166666666667,2,34,"0"
7,0.924,2,1,1,2,5.69285714285714,11,4.03333333333333,5.25,2,79,"0"
96,0.855,2,1,2,4,6,12.4398044326586,8,6,2,107,"0"
6,0.92,2,1,2,3,2,19,3,6,2,92,"1"
14,0.926,2.05,1,2,2,5.22272727272727,7,6,6,3,14,"0"
38,0.74,1.9,2,2,3,6,4,4.50714285714286,5.41764705882353,2.45,46,"1"
6,0.92,2,1,2,3,6,8,8,6,5,16,"0"
6,0.92,2,1,2,3,6,8,1,6,5,196,"0"
65,0.624,2,1,1,3,6,6,4,6,2,42,"0"
6,0.92,2,1,3,4,2,12,8,5,4,60,"0"
96,0.855,2,1,2,3,6,13.8639075630252,8,6,5,138,"1"
121,0.925,2,1,2,3,6,8,3,6,2,68,"0"
83,0.89,2,2,1,4,3,3,4.90388888888889,5.14166666666667,2,6,"0"
103,0.579,2.00833333333333,1,2,3,6,3,4.0625,5.9,2.50666666666667,62,"1"
6,0.92,2,1,2,3,6,13,3,2,2,107,"0"
6,0.92,2,1,2,4,6,14.4419289044289,6,5,3.05952380952381,55,"0"
122,0.949,2,1,2,2,6,16,4.10192307692308,6,3,32,"1"
65,0.624,2,1,2,3,6,10,4,6,2.81462121212121,174,"0"
84,0.762,2,1,2,4,6,5,4.04066666666667,6,4,34,"1"
7,0.924,2,1,2,3,6,10.1916666666667,5.6625,6,2.79047619047619,3,"0"
50,0.92,1,2,2,3,3,3,4.39111111111111,4.9,2,20,"1"
102,0.754,2,1,2,3,6,8,5,6,2.87612781954887,94,"0"
49,0.91,2,2,2,4,6,16,8,6,3.26451754385965,20,"1"
44,0.698,2,1,1,4,6,15,3,6,3,6,"0"
65,0.624,2,1,2,3,6,6,5,6,4,112,"1"
58,0.764,2,1,2,3,6,7,1,2,2,45,"0"
49,0.91,2,2,2,2,5.1775,3,4.81666666666667,5.85,2.185,12,"0"
65,0.624,1.9,1,2,3,6,17,1,6,3.09333333333333,134,"1"
6,0.92,2,1,2,3,6,14.1682887993233,6,6,3.78154761904762,9,"1"
6,0.92,1.75,1,2,3,4,7,6,6,2.1875,48,"0"
79,0.827,2,1,1,4,6,8,5,2,3,92,"0"
50,0.92,2,1,2,3,6,5,4,5,3,160,"0"
14,0.926,2,1,2,5,6,13.4819567369567,3,6,3.76166666666667,40,"0"
120,0.698,1.95,1,3,3,6,5,3.94666666666667,5.79,2,105,"1"
6,0.92,1.96911181139122,1,2,3,6,8.5692307017307,4,6,2,160,"0"
49,0.91,2,1,2,3,6,21,3,6,2,103,"0"
6,0.92,1,2,2,3,3,17,3.88154761904762,4.41416666666667,2.57527472527473,78,"1"
14,0.926,2.00714285714286,1,2,3,6,12,6,6,3,9,"0"
65,0.624,1.95,1,1,3,6,4,3,1,2,40,"1"
31,0.897,2,1,1,4,6,11.31125,5.00166666666667,5.5,3,14,"0"
25,0.527,2,1,2,3,6,7,4,6,4,198,"1"
92,0.913,2,1,2,2.1,5.75,11,3.5,5.325,3,3,"0"
5,0.804,2,2,1,2,5.6,6,4.7,5.95,2,17,"0"
12,0.55,2,2,2,3,6,6,4.35208333333333,5.7,2.525,37,"1"
14,0.926,2,1,2,3,6,20,4,6,3,16,"0"
18,0.722,2,1,2,3,6,11,3,6,2,13,"0"
6,0.92,3,1,2,3,6,21,8,5,2,14,"0"
90,0.866,2,1,1,2,5.45,4,4.525,5.6,2,155,"0"
64,0.796,2,1,2,3,6,10,5,6,4,77,"0"
6,0.92,2,1,2,3,6,12.3047313712468,4,6,2,36,"0"
6,0.92,1.95877192982456,1,2,3,5.66652542372881,16,3,6,2.79761904761905,42,"0"
105,0.698,2,1,1,3,6,12,1,6,3,10,"0"
49,0.91,2,2,1,2,5.9,5,5.18333333333333,5.925,2,14,"0"
123,0.915,2,2,1,3,6,4,4.95,5.43333333333333,2,16,"1"
86,0.896,2,1,2,3,6,15,4,6,3.07701465201465,116,"1"
6,0.92,2,2,1,2,5.77677083333333,5,3.99579831932773,6,2.65,310,"0"
65,0.624,2,2,2,2,5.995,3.575,3.35,5.55,2.18,53,"1"
6,0.92,2,1,2,3,6,10.3479026503835,4,3,2,70,"0"
50,0.92,2,1,2,3,1,16,3,1,2,22,"0"
7,0.924,2,1,2,4,6,18,5,6,2,41,"0"
96,0.855,1,1,2,3,3,4,3,6,4,66,"0"
71,0.939,2,2,2,5,6,5,5.50833333333333,5,2,13,"0"
6,0.92,2,1,2,3,6,11.372619047619,6.10523362682056,5.75683479532164,4,47,"0"
99,0.698,2,2,1,3,6,3,2.4,2.59583333333333,3,106,"0"
56,0.878,2,1,2,4,6,12,4,6,2,24,"1"
6,0.92,1,1,2,3,4,3,4.21747473811069,3.95,3,11,"1"
49,0.91,2,1,2,3,6,6,1,6,2.43505116959064,146,"0"
49,0.91,2,1,2,3,1,11.0461538461538,3,1,4,40,"0"
65,0.624,1.93928571428571,1,1,3,6,3,3,2,2,19,"1"
70,0.848,2,1,1,3,6,9.97708333333333,3.94126984126984,5.7,4,34,"0"
84,0.762,2,1,2,3,6,17,3,6,2,16,"0"
50,0.92,2,1,2,4,6,11,3,5.26294871794872,5,51,"0"
6,0.92,2,2,1.7,4,3,13,4.754375,4.88295454545455,2,142,"1"
6,0.92,2,2,2,1,5.50280898876404,8,4,5.425,2.3,88,"0"
65,0.624,2,1,2,3,6,8,4,2,3,76,"0"
69,0.698,2,2,1,3,6,4,4.16666666666667,5.2,2,59,"0"
5,0.804,1.87317927170868,2,2,3,6,6.68979949874687,3,6,2,43,"0"
117,0.698,1,1,2,4,6,17,3.00041666666667,2,2,22,"0"
49,0.91,1.9,2,2,3,3,5.38888888888889,1,1,2,131,"0"
71,0.939,2,1,2,4,6,7.58821428571428,3,1,2,3,"1"
6,0.92,2,2,1,3,6,6,3.77443349753695,4.57083333333333,2,16,"0"
49,0.91,1,2,2,4,6,4,1,1,2,59,"1"
65,0.624,1,2,1,2,5.79959677419355,6,5.65,6,2.15,110,"1"
22,0.738,1.9375,1,1,4,6,9,8,6,2.87305023923445,34,"0"
102,0.754,2,1,2,2.15,5.65,11,3.05333333333333,6,2,16,"0"
56,0.878,2,1,2,3,6,6,3,6,4,100,"0"
6,0.92,2,2,1,3,3,4,6,3,2,19,"0"
65,0.624,2,1,2,3,6,11,4,6,3.02891711229947,34,"0"
6,0.92,2,2,2,3,6,12,4,6,2,43,"0"
75,0.893,2,1,1,3,6,7.64646250808015,4.00090591697546,6,2,48,"0"
6,0.92,2,1,2,3,6,9,4,6,4,12,"0"
50,0.92,2,1,2,3,6,15,3,6,3,262,"0"
49,0.91,2,1,2,3,6,10,5.42687827304835,6,3,21,"0"
5,0.804,1,2,2,3,3,2,4.97083333333333,5.3,2,190,"0"
49,0.91,2,1,2,3,6,17,3.19652777777778,2,3,41,"0"
65,0.624,2,1,1,3,6,3,4,6,2,222,"1"
38,0.74,1,2,2,3,6,6,8,6,3,91,"0"
95,0.802,2,2,1,3,6,10,4,6,2.55119047619048,14,"0"
6,0.92,2,1,2,4,6,13.23325,5,6,4,98,"0"
104,0.939,2,1,2,3,6,11.5406831237637,4,6,2,19,"0"
6,0.92,2,1,2,3,6,13,6,5.73829625940682,3,18,"0"
6,0.92,2,2,2,4,6,11,8,6,4,3,"0"
6,0.92,2,2,2,3,6,3,5.12482332013265,5.74880952380952,2.25833333333333,80,"0"
49,0.91,2,1,2,3,6,3,3,6,3,87,"0"
14,0.926,2,1,2,3,6,17,4.19485294117647,4.43991341991342,2,56,"1"
49,0.91,2,1,2,3,6,2,8,5,2,328,"0"
6,0.92,2,1,2,3,6,12,8,6,3.15599944113264,17,"0"
6,0.92,1.8,2,3,3,6,9.9,4,5.31428571428571,2.8183660130719,74,"0"
6,0.92,1.87948717948718,1,2,4,6,12,8,6,2,37,"0"
14,0.926,2,2,1,1,5.75,6,3.91666666666667,5.75,2.5625,52,"0"
84,0.762,2,1,2,3,6,15,3,2,2,21,"0"
49,0.91,2,1,2,1.68,5.75,9.83333333333333,3.56666666666667,5.4,3,300,"0"
14,0.926,2,1,2,4,6,15,5.15521930580247,6,3,92,"0"
104,0.939,2,1,2,4,6,12.6728571428571,1,6,2.56666666666667,13,"0"
6,0.92,2,1,2,3,6,14.1766666666667,6.21166666666667,5.02797619047619,2,161,"1"
86,0.896,2,1,2,4,6,14,4,6,2.2125,34,"0"
6,0.92,2,1,2,3,6,11.4013148544549,5.1700908680732,6,2.87075467941059,8,"0"
31,0.897,2,1,2,5,6,11,4,6,3.10333333333333,226,"0"
103,0.579,2,2,3,2,5.8,4,5.15,6,2.5,65,"0"
49,0.91,2,1,2,3,6,8.7599730579598,4,6,2,146,"0"
14,0.926,2,1,2,3,6,10.9489485193153,1,6,2,34,"0"
49,0.91,2,1,2,4,6,10,4,3,2,21,"0"
5,0.804,2,1,2,4,6,11,4.65379537301364,5.99036437246964,2,84,"0"
94,0.666,2,2,2,3,6,7.01078126902935,8,6,2,45,"0"
49,0.91,2,2,2,1.5,5.4,3,2.975,6,2.4,36,"0"
6,0.92,2,1,2,3,6,9,8,6,5,113,"1"
14,0.926,2,2,1,2,5.5,10,3.95,4.89375,3.45,150,"0"
49,0.91,2,1,2,3,6,12,4.93927899306932,6,2,6,"0"
6,0.92,2,2,2,3,3,16,4,6,4,4,"0"
31,0.897,1.84827586206897,1,2,4,6,6,3,2,2,198,"0"
65,0.624,2,1,2,3,6,6,2.94568230277186,4.12142314990512,2,135,"0"
6,0.92,2,1,2,5,6,10,4,2,2,40,"0"
65,0.624,1.9,1,2,3,6,9,3,6,2,6,"1"
6,0.92,2,1,2,4,6,15.5951151789387,6,6,2.94131777108434,58,"0"
6,0.92,1.6469246031746,1,2,3,3,5,5.17848484848485,5.26666666666667,2,88,"1"
12,0.55,1.90083333333333,1,2,4,6,8,1,1,2,29,"0"
50,0.92,2,1,2,3,6,7,3,6,2.36489177489177,168,"0"
14,0.926,2,1,2,3,6,11,6,6,2.71214285714286,16,"0"
3,0.887,2,1,2,3,6,14,1,6,2,192,"0"
6,0.92,1,1,2,3,6,10,8,6,3,36,"1"
65,0.624,2.13333333333333,1,2,3,6,8,3,6,2.84552434044478,35,"1"
65,0.624,1.94444444444444,1,2,3,6,9,8,6,2.43860028860029,53,"1"
117,0.698,2,2,1,3,6,4.45178571428571,3.6125,4.85833333333333,2,74,"1"
122,0.949,3,2,2,4,6,10,3,5.65,2,88,"0"
6,0.92,2,1,2,4,6,15.3152873563218,8,6,3.30011278195489,43,"1"
6,0.92,2,1,2,3,6,14.09375,4.70231481481482,4.55082671957672,2,41,"1"
65,0.624,2,1,2,4,6,9,3,5,5,33,"1"
106,0.83,2,2,2,2,5.5,3,3.75,4.925,2.15,2,"0"
5,0.804,2,1,2,4,6,10,5.0027380952381,5.89444444444444,3,25,"1"
14,0.926,2,2,1,2,6,11,4.81708333333333,5,2,22,"0"
6,0.92,2,2,2,3,6,16,4,6,3.33365591397849,8,"0"
49,0.91,2,2,1,3,6,2,6.325,5.68,2,42,"1"
17,0.698,2,2,1,3,6,6,4.85625,5.9,2.30833333333333,72,"1"
117,0.698,2,1,2,3,6,8,1.85333333333333,2.41415094339623,2,149,"0"
6,0.92,2,1,2,3,6,12.2367006506515,4,6,2.88510512736056,49,"0"
5,0.804,2,1,2,2,5.75,6,4.31987179487179,5.75,2,82,"0"
51,0.767,1.775,1,1.75,3,6,10,5.65,5.1,2,50,"1"
104,0.939,2,1,2,2,6,12,1,6,2.8,62,"0"
15,0.789,2,1,2,3,6,9,4,6,2,212,"1"
96,0.855,2,1,2,4,6,16,3.77598484848485,6,2.69388888888889,176,"0"
14,0.926,2,2,1,4,6,15,5,5,2,8,"0"
107,0.579,2,1,2,3,6,11,1,1,2.25181818181818,24,"1"
65,0.624,2,2,2,2.025,5.73333333333333,2,3.8,5.3,2.15,31,"0"
62,0.682,2,2,1,3,6,3,3.97666666666667,5.2,3,8,"1"
5,0.804,1.99285714285714,1,1,2,5.85,7,5.20948717948718,5.7,2,99,"0"
49,0.91,2,1,2,3,6,10.6993850176068,1,1,2.18321428571429,89,"0"
6,0.92,2,2,2,3,6,4,3,5.34299329501916,2,32,"0"
15,0.789,2,2,1,3,6,6,2.84375,1.9125,2,156,"1"
65,0.624,2,1,1,4,6,13,5.28449206349206,5,2.775,35,"0"
5,0.804,2,2,2,3,3,2,6,6,2,26,"0"
103,0.579,1,2,2,2,5.5,4,2.93928571428571,3.3,2.15,218,"0"
96,0.855,2,1,2,4,6,12,4,6,2,6,"0"
14,0.926,1.8,1,1,3,6,4,3.61,4.81333333333333,2,54,"0"
31,0.897,1.95,2,1,2,6,5,5.855,5.55,3,14,"0"
82,0.725,1.85,2,1,4,6,9,5.5,5.2,2,27,"0"
4,0.558,2,1,1,3,6,5,1,3.5775,3,19,"0"
31,0.897,2,1,2,4,6,10,8,6,3,47,"0"
18,0.722,1.85,2,2,4,6,13,4.96666666666667,5.55,3.38428571428571,98,"0"
7,0.924,1.95,1,2,4,6,9,5.38644957983193,5.85,2.63681818181818,40,"0"
6,0.92,2,1,2,3,6,15,3,6,3,39,"0"
14,0.926,2,1,3,2.05,5.11666666666667,9.9,6,5.55,2.9,52,"0"
66,0.899,1.95,1,2,3,6,7,5,5.25,3,28,"1"
14,0.926,2,1,2,3,6,7,6,6,2,182,"0"
43,0.698,1.95,2,1,3,6,8,4,6,3,44,"0"
66,0.899,2,2,2,4,5,17,5.15,5.45,3.00530303030303,35,"0"
64,0.796,2,1,1,3,1,10,2.76515151515152,2,2,29,"0"
49,0.91,2,2,1,2,6,5,6.02333333333333,5.275,2,78,"0"
6,0.92,2,1,2,3,1,8,1,6,2.47782738095238,125,"0"
50,0.92,1,1,2,3,3,2,2.8,1.9,2,35,"1"
6,0.92,1.9853752535497,1,2,3,6,12.5237824675325,3,6,5,69,"0"
75,0.893,2,1,2,3,6,7,4,1,2,52,"0"
115,0.925,1,1,2,3,6,10,1,6,2,90,"0"
96,0.855,2,1,2,2,5.88,18,3.6875,3.84166666666667,2,56,"0"
57,0.776,2,1,2,4,6,12,5.06476715686274,5.725,2,153,"0"
22,0.738,2,1,1,3,6,6,4,6,2.28458333333333,40,"0"
6,0.92,1,1,2,4,6,12,6.01948996655518,6,2.69321428571429,47,"0"
65,0.624,2,1,2,3,2,7,6,6,2,17,"1"
50,0.92,2,1,2,4,6,13.95,5.99464285714286,5.14047619047619,3.15694444444444,51,"1"
49,0.91,2,1,2,3,6,15.5078431372549,6,5,2.65348822324629,23,"0"
7,0.924,2,1,2,2,5.16666666666667,13.2791666666667,4.2,5.9,3.175,80,"0"
50,0.92,1.95,2,2,5,6,12.9,7,5,3.09722222222222,19,"0"
92,0.913,2,1,2,3,5,11,7,5,2,7,"0"
96,0.855,2,1,2,3,6,8,6,6,3,100,"1"
25,0.527,2,2,2,3,6,6,4,6,2,15,"0"
6,0.92,2,1,2,3,1,10,3,6,2,9,"0"
6,0.92,2,1,2,4,6,11.9544289044289,6,5,3.11666666666667,36,"0"
6,0.92,2,1,2,5,6,14.485,4.58333333333333,4.33333333333333,2,72,"1"
31,0.897,2,1,1,4,6,8,4.28055555555556,5.18333333333333,2,6,"1"
6,0.92,2,1,2,3,6,7,4,6,2,25,"0"
100,0.884,2,1,2,4,6,20,1,2,2,41,"0"
14,0.926,2.05,1,2,2,5.175,10,4.65,5.27272727272727,2,42,"0"
6,0.92,2,1,2,3,6,13,5.03092105263158,4.74606481481482,2,190,"0"
58,0.764,2,1,1.88333333333333,4,6,15,4,3,2,51,"0"
65,0.624,2,1,1.75076781326781,3,6,2,3.65208333333333,4.86,2.45,162,"1"
71,0.939,2,2,1,2,5.953125,3,5.77380952380952,5.90833333333333,2.4,46,"0"
75,0.893,2.025,1,2,2,6,12.3910465116279,8,6,3.15866666666667,35,"0"
84,0.762,2,1,3,3,6,13,5,6,3,70,"0"
65,0.624,2,1,1,3,6,3,3,6,2.37666666666667,50,"1"
6,0.92,2,1,2,3,6,10,6,6,2.88405870440023,16,"0"
65,0.624,2,2,1,4,6,6,3,6,5,6,"0"
49,0.91,1.93579795204795,1,2,3,6,11,8,6,2,9,"0"
14,0.926,1.9875,1,2,4,6,10.9952736246747,1,6,3,34,"0"
83,0.89,1,1,2,2,6,17,6,6,4,48,"0"
49,0.91,2,1,2,2,5.05625,6,1,1,2,98,"1"
23,0.479,1.85,1,2,3.44,5.45,19,4.10119047619048,5.75,3.35,61,"1"
65,0.624,2,2,1,2,6,5,4.67166666666667,5.95,2.375,74,"1"
92,0.913,2,1,2,5,6,11.6166666666667,1,1,2.9875,17,"0"
96,0.855,1,2,1,3,6,15,5,5.12916666666667,2,156,"0"
31,0.897,2,1,2,4,6,6,4.52916666666667,5.61428571428571,2.45,8,"0"
7,0.924,2,1,1,3,6,7,3.89548076923077,5.55,2,45,"0"
5,0.804,2,2,1,2,5.25,7,1.6,1,2,43,"0"
5,0.804,2,1,2,1,5.7,12,3.99,5.6,3.2375,78,"0"
25,0.527,2,1,2,3,6,3,4.11106060606061,6,2.26428571428571,28,"0"
50,0.92,2,1,2,3,6,11,3.67970606140803,6,2,44,"0"
16,0.743,2,1,2,3,6,13,4,5.58243145743146,4,100,"0"
32,0.836,2,1,2,4,6,18,3,2,2,116,"0"
6,0.92,2,1,2,3,6,17,8,6,2,48,"0"
25,0.527,2,2,2,3,6,4,5,2,2,30,"0"
6,0.92,2,1,3,3,6,6,1,1,2,17,"1"
65,0.624,2,1,1,3,6,4,4.3173802140005,6,2,53,"1"
56,0.878,2,1,2,2,5.88,18,3.98,5.4,2,34,"0"
6,0.92,1,1,2,3,6,7,3,2,2,21,"0"
6,0.92,2,1,2,3,6,7,3,6,3,148,"0"
31,0.897,1.8,1,2,4,6,3,1,1,2.1,54,"0"
6,0.92,2,1,3,3,6,7,6,5.30277777777778,2,26,"0"
3,0.887,2,1,2,4,6,7,1,6,2,44,"0"
7,0.924,2,1,1,3,6,7,3,6,2,86,"0"
94,0.666,2,1,2,3,6,13,4,6,3.03625,32,"0"
50,0.92,2,1,2,3,6,12.0853771733409,4,6,4,35,"0"
14,0.926,2,1,2,4,6,15,3,6,2,23,"1"
6,0.92,2,1,2,3,6,13.6519246480014,8,6,3.29888888888889,7,"0"
100,0.884,2,1,3,3,6,9.66636363636364,4.2,5.86,3,6,"1"
6,0.92,1,1,2,3,5,6,8,5.62863636363636,3,83,"0"
67,0.698,2,2,1,3,6,6,8,6,2,24,"0"
6,0.92,3,1,2,3,1,3,5,4.51875,2,96,"0"
7,0.924,1.85,2,2,3,6,8,4.5,5.4,5,90,"0"
52,0.903,2,1,2,3,6,13.34099002849,4,6,3,89,"0"
65,0.624,2,1,2,4,6,6,5,6,2,10,"1"
14,0.926,2,2,1,2,5.65,15,4.2,5.68333333333333,3,3,"0"
51,0.767,1.75,1,1,3,6,7,5,3,2,155,"0"
65,0.624,2,1,1.80115740740741,3,6,5,1.82859848484848,2.55166666666667,2,16,"0"
6,0.92,2,2,2,3,6,12,3.70429894179894,4.88386243386243,2,35,"1"
6,0.92,1.505,2,2,4,3,4,8,4,2.3,131,"0"
6,0.92,2,1,2,3,6,10.8299415773046,5.78428300962439,6,3,160,"0"
102,0.754,1.925,1,2,3,6,13.2015589029134,5,6,5,47,"1"
49,0.91,2.0031746031746,1,2,3,6,11.3267351142806,4.43283198368837,6,2,30,"0"
6,0.92,2,1,2,4,6,11.2823348597537,4,5.08937507894404,2,68,"0"
65,0.624,2,1,1,3,6,6,1,1,2.34023892773893,57,"1"
